"TL","Echelle de Territoire et Typologie","REG_ID","Région","VAR","Indicateur","SEX","Genre","POS","Position","TIME","Année","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Grandes régions (TL2)","FRH","Bretagne","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2013","2013","100000HAB","Pour 100 000 habitants","0","Unités",,,10.375,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","T","Total","ALL","Toutes les régions","2003","2003","100000HAB","Pour 100 000 habitants","0","Unités",,,0.405,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2007","2007","100000HAB","Pour 100 000 habitants","0","Unités",,,9.263,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","F","Femmes","ALL","Toutes les régions","2008","2008","100000HAB","Pour 100 000 habitants","0","Unités",,,0.27,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2011","2011","100000HAB","Pour 100 000 habitants","0","Unités",,,9.386,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2003","2003","100000HAB","Pour 100 000 habitants","0","Unités",,,11.481,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2015","2015","100000HAB","Pour 100 000 habitants","0","Unités",,,0.304,,
"2","Grandes régions (TL2)","FRJ","Occitanie","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2013","2013","100000HAB","Pour 100 000 habitants","0","Unités",,,9.545,,
"2","Grandes régions (TL2)","FRJ","Occitanie","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2001","2001","100000HAB","Pour 100 000 habitants","0","Unités",,,9.461,,
"2","Grandes régions (TL2)","FRJ","Occitanie","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","F","Femmes","ALL","Toutes les régions","2013","2013","100000HAB","Pour 100 000 habitants","0","Unités",,,0.27,,
"2","Grandes régions (TL2)","FRJ","Occitanie","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2006","2006","100000HAB","Pour 100 000 habitants","0","Unités",,,0.402,,
"2","Grandes régions (TL2)","FRJ","Occitanie","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2007","2007","100000HAB","Pour 100 000 habitants","0","Unités",,,0.372,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","T","Total","ALL","Toutes les régions","2001","2001","100000HAB","Pour 100 000 habitants","0","Unités",,,0.418,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2005","2005","100000HAB","Pour 100 000 habitants","0","Unités",,,8.294,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2015","2015","100000HAB","Pour 100 000 habitants","0","Unités",,,8.56,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2002","2002","100000HAB","Pour 100 000 habitants","0","Unités",,,8.251,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2001","2001","100000HAB","Pour 100 000 habitants","0","Unités",,,9.037,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2013","2013","100000HAB","Pour 100 000 habitants","0","Unités",,,8.557,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2015","2015","100000HAB","Pour 100 000 habitants","0","Unités",,,8.694,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2015","2015","100000HAB","Pour 100 000 habitants","0","Unités",,,0.348,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","T","Total","ALL","Toutes les régions","2002","2002","100000HAB","Pour 100 000 habitants","0","Unités",,,0.383,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2011","2011","100000HAB","Pour 100 000 habitants","0","Unités",,,9.209,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2005","2005","100000HAB","Pour 100 000 habitants","0","Unités",,,9.063,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2001","2001","100000HAB","Pour 100 000 habitants","0","Unités",,,10.445,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2004","2004","100000HAB","Pour 100 000 habitants","0","Unités",,,9.804,,
"2","Grandes régions (TL2)","FR1","Île-de-France","LIFE_EXP","      Espérance de vie à la naissance","T","Total","ALL","Toutes les régions","2001","2001","YR","Années","0","Unités",,,80.4,,
"2","Grandes régions (TL2)","FR1","Île-de-France","INF_MORT","      Taux de mortalité infantile (décès des moins d'un an pour 1000 naissances vivantes)","T","Total","ALL","Toutes les régions","2002","2002","DEATH_1000BIRTH","Morts pour 1 000 naissances vivantes","0","Unités",,,4.1,,
"2","Grandes régions (TL2)","FR1","Île-de-France","LIFE_EXP","      Espérance de vie à la naissance","T","Total","ALL","Toutes les régions","2007","2007","YR","Années","0","Unités",,,82.7,,
"2","Grandes régions (TL2)","FR1","Île-de-France","LIFE_SEXDIF","      Espérance de vie à la naissance - Différence entre genre en année (femme - homme)","T","Total","ALL","Toutes les régions","2010","2010","YR","Années","0","Unités",,,6.3,,
"2","Grandes régions (TL2)","FR1","Île-de-France","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2004","2004","100000HAB","Pour 100 000 habitants","0","Unités",,,5.783,,
"2","Grandes régions (TL2)","FR1","Île-de-France","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2007","2007","100000HAB","Pour 100 000 habitants","0","Unités",,,5.755,,
"2","Grandes régions (TL2)","FR1","Île-de-France","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","F","Femmes","ALL","Toutes les régions","2008","2008","100000HAB","Pour 100 000 habitants","0","Unités",,,0.38,,
"2","Grandes régions (TL2)","FR1","Île-de-France","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","F","Femmes","ALL","Toutes les régions","2011","2011","100000HAB","Pour 100 000 habitants","0","Unités",,,0.38,,
"2","Grandes régions (TL2)","FR1","Île-de-France","LIFE_EXP","      Espérance de vie à la naissance","F","Femmes","ALL","Toutes les régions","2012","2012","YR","Années","0","Unités",,,86.4,,
"2","Grandes régions (TL2)","FR1","Île-de-France","LIFE_EXP","      Espérance de vie à la naissance","M","Hommes","ALL","Toutes les régions","2003","2003","YR","Années","0","Unités",,,77,,
"2","Grandes régions (TL2)","FR1","Île-de-France","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2007","2007","100000HAB","Pour 100 000 habitants","0","Unités",,,6.171,,
"2","Grandes régions (TL2)","FR1","Île-de-France","LIFE_EXP","      Espérance de vie à la naissance","M","Hommes","ALL","Toutes les régions","2008","2008","YR","Années","0","Unités",,,79.6,,
"2","Grandes régions (TL2)","FR1","Île-de-France","LIFE_EXP","      Espérance de vie à la naissance","M","Hommes","ALL","Toutes les régions","2010","2010","YR","Années","0","Unités",,,80,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2014","2014","100000HAB","Pour 100 000 habitants","0","Unités",,,9.586,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2002","2002","100000HAB","Pour 100 000 habitants","0","Unités",,,9.439,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","F","Femmes","ALL","Toutes les régions","2005","2005","100000HAB","Pour 100 000 habitants","0","Unités",,,0.32,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","F","Femmes","ALL","Toutes les régions","2015","2015","100000HAB","Pour 100 000 habitants","0","Unités",,,0.21,,
"2","Grandes régions (TL2)","FRB","Centre - Val de Loire","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2009","2009","100000HAB","Pour 100 000 habitants","0","Unités",,,10.224,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2006","2006","100000HAB","Pour 100 000 habitants","0","Unités",,,9.617,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2010","2010","100000HAB","Pour 100 000 habitants","0","Unités",,,9.719,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","F","Femmes","ALL","Toutes les régions","2008","2008","100000HAB","Pour 100 000 habitants","0","Unités",,,0.37,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2009","2009","100000HAB","Pour 100 000 habitants","0","Unités",,,0.373,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2010","2010","100000HAB","Pour 100 000 habitants","0","Unités",,,0.427,,
"2","Grandes régions (TL2)","FRC","Bourgogne-Franche-Comté","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2014","2014","100000HAB","Pour 100 000 habitants","0","Unités",,,10.217,,
"2","Grandes régions (TL2)","FRD","Normandie","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2010","2010","100000HAB","Pour 100 000 habitants","0","Unités",,,9.255,,
"2","Grandes régions (TL2)","FRD","Normandie","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","F","Femmes","ALL","Toutes les régions","2012","2012","100000HAB","Pour 100 000 habitants","0","Unités",,,0.31,,
"2","Grandes régions (TL2)","FRD","Normandie","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2001","2001","100000HAB","Pour 100 000 habitants","0","Unités",,,9.628,,
"2","Grandes régions (TL2)","FRD","Normandie","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2011","2011","100000HAB","Pour 100 000 habitants","0","Unités",,,0.294,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","T","Total","ALL","Toutes les régions","2005","2005","100000HAB","Pour 100 000 habitants","0","Unités",,,0.369,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2009","2009","100000HAB","Pour 100 000 habitants","0","Unités",,,8.919,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2010","2010","100000HAB","Pour 100 000 habitants","0","Unités",,,8.88,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2001","2001","100000HAB","Pour 100 000 habitants","0","Unités",,,8.309,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2002","2002","100000HAB","Pour 100 000 habitants","0","Unités",,,8.505,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","F","Femmes","ALL","Toutes les régions","2010","2010","100000HAB","Pour 100 000 habitants","0","Unités",,,0.31,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2003","2003","100000HAB","Pour 100 000 habitants","0","Unités",,,0.477,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2006","2006","100000HAB","Pour 100 000 habitants","0","Unités",,,9.444,,
"2","Grandes régions (TL2)","FRE","Hauts-de-France","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2009","2009","100000HAB","Pour 100 000 habitants","0","Unités",,,9.526,,
"2","Grandes régions (TL2)","FRF","Grand Est","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2003","2003","100000HAB","Pour 100 000 habitants","0","Unités",,,8.988,,
"2","Grandes régions (TL2)","FRF","Grand Est","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2006","2006","100000HAB","Pour 100 000 habitants","0","Unités",,,8.472,,
"2","Grandes régions (TL2)","FRF","Grand Est","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","T","Total","ALL","Toutes les régions","2010","2010","100000HAB","Pour 100 000 habitants","0","Unités",,,0.345,,
"2","Grandes régions (TL2)","FRF","Grand Est","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","F","Femmes","ALL","Toutes les régions","2003","2003","100000HAB","Pour 100 000 habitants","0","Unités",,,0.32,,
"2","Grandes régions (TL2)","FRF","Grand Est","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2008","2008","100000HAB","Pour 100 000 habitants","0","Unités",,,8.222,,
"2","Grandes régions (TL2)","FRF","Grand Est","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2010","2010","100000HAB","Pour 100 000 habitants","0","Unités",,,8.359,,
"2","Grandes régions (TL2)","FRF","Grand Est","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2002","2002","100000HAB","Pour 100 000 habitants","0","Unités",,,0.516,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2002","2002","100000HAB","Pour 100 000 habitants","0","Unités",,,8.762,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","T","Total","ALL","Toutes les régions","2003","2003","100000HAB","Pour 100 000 habitants","0","Unités",,,0.363,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","F","Femmes","ALL","Toutes les régions","2014","2014","100000HAB","Pour 100 000 habitants","0","Unités",,,0.21,,
"2","Grandes régions (TL2)","FRG","Pays de la Loire","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2002","2002","100000HAB","Pour 100 000 habitants","0","Unités",,,9.298,,
"2","Grandes régions (TL2)","FRH","Bretagne","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","T","Total","ALL","Toutes les régions","2001","2001","100000HAB","Pour 100 000 habitants","0","Unités",,,0.395,,
"2","Grandes régions (TL2)","FRH","Bretagne","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2003","2003","100000HAB","Pour 100 000 habitants","0","Unités",,,9.69,,
"2","Grandes régions (TL2)","FRH","Bretagne","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2012","2012","100000HAB","Pour 100 000 habitants","0","Unités",,,9.828,,
"2","Grandes régions (TL2)","FRH","Bretagne","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2005","2005","100000HAB","Pour 100 000 habitants","0","Unités",,,0.308,,
"2","Grandes régions (TL2)","FRH","Bretagne","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2008","2008","100000HAB","Pour 100 000 habitants","0","Unités",,,0.31,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2004","2004","100000HAB","Pour 100 000 habitants","0","Unités",,,10.015,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","T","Total","ALL","Toutes les régions","2005","2005","100000HAB","Pour 100 000 habitants","0","Unités",,,0.337,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2015","2015","100000HAB","Pour 100 000 habitants","0","Unités",,,10.705,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2004","2004","100000HAB","Pour 100 000 habitants","0","Unités",,,9.411,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2004","2004","100000HAB","Pour 100 000 habitants","0","Unités",,,10.666,,
"2","Grandes régions (TL2)","FRI","Nouvelle-Aquitaine","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2014","2014","100000HAB","Pour 100 000 habitants","0","Unités",,,0.306,,
"2","Grandes régions (TL2)","FRJ","Occitanie","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","T","Total","ALL","Toutes les régions","2003","2003","100000HAB","Pour 100 000 habitants","0","Unités",,,0.359,,
"2","Grandes régions (TL2)","FRJ","Occitanie","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2008","2008","100000HAB","Pour 100 000 habitants","0","Unités",,,9.431,,
"2","Grandes régions (TL2)","FRJ","Occitanie","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","T","Total","ALL","Toutes les régions","2011","2011","100000HAB","Pour 100 000 habitants","0","Unités",,,0.327,,
"2","Grandes régions (TL2)","FRJ","Occitanie","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2014","2014","100000HAB","Pour 100 000 habitants","0","Unités",,,9.422,,
"2","Grandes régions (TL2)","FRJ","Occitanie","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2007","2007","100000HAB","Pour 100 000 habitants","0","Unités",,,8.679,,
"2","Grandes régions (TL2)","FRJ","Occitanie","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2001","2001","100000HAB","Pour 100 000 habitants","0","Unités",,,10.764,,
"2","Grandes régions (TL2)","FRJ","Occitanie","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","M","Hommes","ALL","Toutes les régions","2006","2006","100000HAB","Pour 100 000 habitants","0","Unités",,,9.949,,
"2","Grandes régions (TL2)","FRJ","Occitanie","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2010","2010","100000HAB","Pour 100 000 habitants","0","Unités",,,0.356,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2007","2007","100000HAB","Pour 100 000 habitants","0","Unités",,,7.984,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","T","Total","ALL","Toutes les régions","2014","2014","100000HAB","Pour 100 000 habitants","0","Unités",,,0.298,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","F","Femmes","ALL","Toutes les régions","2009","2009","100000HAB","Pour 100 000 habitants","0","Unités",,,0.3,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","F","Femmes","ALL","Toutes les régions","2010","2010","100000HAB","Pour 100 000 habitants","0","Unités",,,0.29,,
"2","Grandes régions (TL2)","FRK","Auvergne-Rhône-Alpes","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2014","2014","100000HAB","Pour 100 000 habitants","0","Unités",,,7.835,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2005","2005","100000HAB","Pour 100 000 habitants","0","Unités",,,9.521,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","T","Total","ALL","Toutes les régions","2009","2009","100000HAB","Pour 100 000 habitants","0","Unités",,,0.357,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","T","Total","ALL","Toutes les régions","2010","2010","100000HAB","Pour 100 000 habitants","0","Unités",,,9.374,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","DEATH_RA","      Taux de mortalité (décès pour 1000 habitants)","F","Femmes","ALL","Toutes les régions","2007","2007","100000HAB","Pour 100 000 habitants","0","Unités",,,8.718,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2002","2002","100000HAB","Pour 100 000 habitants","0","Unités",,,0.403,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2008","2008","100000HAB","Pour 100 000 habitants","0","Unités",,,0.36,,
"2","Grandes régions (TL2)","FRL","Provence-Alpes-Côte d’Azur","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","M","Hommes","ALL","Toutes les régions","2009","2009","100000HAB","Pour 100 000 habitants","0","Unités",,,0.393,,
"2","Grandes régions (TL2)","FR1","Île-de-France","LIFE_SEXDIF","      Espérance de vie à la naissance - Différence entre genre en année (femme - homme)","T","Total","ALL","Toutes les régions","2003","2003","YR","Années","0","Unités",,,6,,
"2","Grandes régions (TL2)","FR1","Île-de-France","LIFE_EXP","      Espérance de vie à la naissance","T","Total","ALL","Toutes les régions","2005","2005","YR","Années","0","Unités",,,81.7,,
"2","Grandes régions (TL2)","FR1","Île-de-France","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","T","Total","ALL","Toutes les régions","2006","2006","100000HAB","Pour 100 000 habitants","0","Unités",,,0.421,,
"2","Grandes régions (TL2)","FR1","Île-de-France","INF_MORT","      Taux de mortalité infantile (décès des moins d'un an pour 1000 naissances vivantes)","T","Total","ALL","Toutes les régions","2009","2009","DEATH_1000BIRTH","Morts pour 1 000 naissances vivantes","0","Unités",,,3.6,,
"2","Grandes régions (TL2)","FR1","Île-de-France","YOU_DEATH_RA","      Taux de mortalité des jeunes (décès des 0-14 ans pour 1000 habitants de la même tranche d'âge)","T","Total","ALL","Toutes les régions","2011","2011","100000HAB","Pour 100 000 habitants","0","Unités",,,0.393,,
